timestamp_utc,run_name,dataset,sweep_name,bm25_run_id,dense_run_id,dense_model,rrf_k,bm25_weight,dense_weight,bm25_depth,dense_depth,bm25_realized_depth_mean,dense_realized_depth_mean,realized_depth_mean,per_query_metrics_path,ndcg@1,recall@1,mrr@1,map@1,ndcg@5,recall@5,mrr@5,map@5,ndcg@10,recall@10,mrr@10,map@10,ndcg@100,recall@100,mrr@100,map@100
2026-09-06T20:42:47+00:00,nfcorpus_dense_weight_nfcorpus_dense_bge_512_rrf60_bw1.0_dw10.0_bd1000_dd1000,nfcorpus,dense_weight,20260831T034614Z_nfcorpus-bm25-stem-512,20260831T035342Z_nfcorpus-dense-bge-512,BAAI/bge-base-en-v1.5,60,1.0,10.0,1000,1000,384.89935064935065,1000.0,1000.0,results/fusion_sweep_per_query/nfcorpus_dense_weight_nfcorpus_dense_bge_512_rrf60_bw1.0_dw10.0_bd1000_dd1000.per_query.csv,0.487616,0.070953,0.504644,0.504644,0.409372,0.141714,0.576625,0.342683,0.377463,0.179319,0.583999,0.282776,0.347089,0.338004,0.589272,0.198105
2026-09-06T20:42:47+00:00,nfcorpus_dense_weight_nfcorpus_dense_bge_512_rrf60_bw1.0_dw20.0_bd1000_dd1000,nfcorpus,dense_weight,20260831T034614Z_nfcorpus-bm25-stem-512,20260831T035342Z_nfcorpus-dense-bge-512,BAAI/bge-base-en-v1.5,60,1.0,20.0,1000,1000,384.89935064935065,1000.0,1000.0,results/fusion_sweep_per_query/nfcorpus_dense_weight_nfcorpus_dense_bge_512_rrf60_bw1.0_dw20.0_bd1000_dd1000.per_query.csv,0.487616,0.071305,0.504644,0.504644,0.409302,0.14205,0.576419,0.344111,0.378725,0.180972,0.584326,0.28465,0.3464,0.33778,0.589039,0.19762
2026-09-06T20:42:48+00:00,nfcorpus_dense_weight_nfcorpus_dense_bge_512_rrf60_bw1.0_dw50.0_bd1000_dd1000,nfcorpus,dense_weight,20260831T034614Z_nfcorpus-bm25-stem-512,20260831T035342Z_nfcorpus-dense-bge-512,BAAI/bge-base-en-v1.5,60,1.0,50.0,1000,1000,384.89935064935065,1000.0,1000.0,results/fusion_sweep_per_query/nfcorpus_dense_weight_nfcorpus_dense_bge_512_rrf60_bw1.0_dw50.0_bd1000_dd1000.per_query.csv,0.462848,0.069346,0.479876,0.479876,0.403558,0.141763,0.562332,0.340251,0.375282,0.178845,0.569908,0.282957,0.344026,0.337641,0.574821,0.196155
2026-09-06T20:42:48+00:00,nfcorpus_dense_weight_nfcorpus_dense_bge_512_rrf60_bw1.0_dw100.0_bd1000_dd1000,nfcorpus,dense_weight,20260831T034614Z_nfcorpus-bm25-stem-512,20260831T035342Z_nfcorpus-dense-bge-512,BAAI/bge-base-en-v1.5,60,1.0,100.0,1000,1000,384.89935064935065,1000.0,1000.0,results/fusion_sweep_per_query/nfcorpus_dense_weight_nfcorpus_dense_bge_512_rrf60_bw1.0_dw100.0_bd1000_dd1000.per_query.csv,0.459752,0.06798,0.47678,0.47678,0.402655,0.142045,0.55774,0.340602,0.374376,0.178382,0.566188,0.282527,0.342793,0.33663,0.571063,0.195264
2026-09-06T20:42:51+00:00,fiqa_rrf_k_fiqa_dense_bge_512_rrf0_bw1.0_dw1.0_bd1000_dd1000,fiqa,rrf_k,20260831T034646Z_fiqa-bm25-stem-512,20260831T041638Z_fiqa-dense-bge-512,BAAI/bge-base-en-v1.5,0,1.0,1.0,1000,1000,995.7083333333334,1000.0,1000.0,results/fusion_sweep_per_query/fiqa_rrf_k_fiqa_dense_bge_512_rrf0_bw1.0_dw1.0_bd1000_dd1000.per_query.csv,0.358025,0.180714,0.358025,0.358025,0.348563,0.376336,0.438683,0.285078,0.378133,0.463154,0.449811,0.297408,0.447365,0.720059,0.458912,0.315451
2026-09-06T20:42:52+00:00,fiqa_rrf_k_fiqa_dense_bge_512_rrf1_bw1.0_dw1.0_bd1000_dd1000,fiqa,rrf_k,20260831T034646Z_fiqa-bm25-stem-512,20260831T041638Z_fiqa-dense-bge-512,BAAI/bge-base-en-v1.5,1,1.0,1.0,1000,1000,995.7083333333334,1000.0,1000.0,results/fusion_sweep_per_query/fiqa_rrf_k_fiqa_dense_bge_512_rrf1_bw1.0_dw1.0_bd1000_dd1000.per_query.csv,0.356481,0.17872,0.356481,0.356481,0.351822,0.38094,0.441358,0.287836,0.381074,0.46714,0.452352,0.29981,0.448944,0.720059,0.461079,0.317337
2026-09-06T20:42:53+00:00,fiqa_rrf_k_fiqa_dense_bge_512_rrf2_bw1.0_dw1.0_bd1000_dd1000,fiqa,rrf_k,20260831T034646Z_fiqa-bm25-stem-512,20260831T041638Z_fiqa-dense-bge-512,BAAI/bge-base-en-v1.5,2,1.0,1.0,1000,1000,995.7083333333334,1000.0,1000.0,results/fusion_sweep_per_query/fiqa_rrf_k_fiqa_dense_bge_512_rrf2_bw1.0_dw1.0_bd1000_dd1000.per_query.csv,0.354938,0.178592,0.354938,0.354938,0.351353,0.381274,0.43948,0.287663,0.382137,0.470987,0.451731,0.300046,0.448646,0.720059,0.459941,0.317073
2026-09-06T20:42:54+00:00,fiqa_rrf_k_fiqa_dense_bge_512_rrf5_bw1.0_dw1.0_bd1000_dd1000,fiqa,rrf_k,20260831T034646Z_fiqa-bm25-stem-512,20260831T041638Z_fiqa-dense-bge-512,BAAI/bge-base-en-v1.5,5,1.0,1.0,1000,1000,995.7083333333334,1000.0,1000.0,results/fusion_sweep_per_query/fiqa_rrf_k_fiqa_dense_bge_512_rrf5_bw1.0_dw1.0_bd1000_dd1000.per_query.csv,0.345679,0.172942,0.345679,0.345679,0.350026,0.381041,0.436728,0.285625,0.380952,0.472115,0.449609,0.29749,0.447441,0.720573,0.457512,0.314837
2026-09-06T20:42:55+00:00,fiqa_rrf_k_fiqa_dense_bge_512_rrf10_bw1.0_dw1.0_bd1000_dd1000,fiqa,rrf_k,20260831T034646Z_fiqa-bm25-stem-512,20260831T041638Z_fiqa-dense-bge-512,BAAI/bge-base-en-v1.5,10,1.0,1.0,1000,1000,995.7083333333334,1000.0,1000.0,results/fusion_sweep_per_query/fiqa_rrf_k_fiqa_dense_bge_512_rrf10_bw1.0_dw1.0_bd1000_dd1000.per_query.csv,0.337963,0.169599,0.337963,0.337963,0.347068,0.380154,0.43161,0.281909,0.376589,0.466993,0.442623,0.293913,0.444524,0.719416,0.451368,0.311858
2026-09-06T20:42:56+00:00,fiqa_rrf_k_fiqa_dense_bge_512_rrf20_bw1.0_dw1.0_bd1000_dd1000,fiqa,rrf_k,20260831T034646Z_fiqa-bm25-stem-512,20260831T041638Z_fiqa-dense-bge-512,BAAI/bge-base-en-v1.5,20,1.0,1.0,1000,1000,995.7083333333334,1000.0,1000.0,results/fusion_sweep_per_query/fiqa_rrf_k_fiqa_dense_bge_512_rrf20_bw1.0_dw1.0_bd1000_dd1000.per_query.csv,0.342593,0.170756,0.342593,0.342593,0.341249,0.366634,0.43089,0.27806,0.374395,0.464614,0.443912,0.291308,0.443918,0.722054,0.453205,0.309668
2026-09-06T20:42:57+00:00,fiqa_rrf_k_fiqa_dense_bge_512_rrf60_bw1.0_dw1.0_bd1000_dd1000,fiqa,rrf_k,20260831T034646Z_fiqa-bm25-stem-512,20260831T041638Z_fiqa-dense-bge-512,BAAI/bge-base-en-v1.5,60,1.0,1.0,1000,1000,995.7083333333334,1000.0,1000.0,results/fusion_sweep_per_query/fiqa_rrf_k_fiqa_dense_bge_512_rrf60_bw1.0_dw1.0_bd1000_dd1000.per_query.csv,0.339506,0.171219,0.339506,0.339506,0.33542,0.360839,0.4241,0.27338,0.363923,0.447376,0.435633,0.283591,0.438085,0.721642,0.444999,0.303468
2026-09-06T20:42:58+00:00,fiqa_rrf_k_fiqa_dense_bge_512_rrf100_bw1.0_dw1.0_bd1000_dd1000,fiqa,rrf_k,20260831T034646Z_fiqa-bm25-stem-512,20260831T041638Z_fiqa-dense-bge-512,BAAI/bge-base-en-v1.5,100,1.0,1.0,1000,1000,995.7083333333334,1000.0,1000.0,results/fusion_sweep_per_query/fiqa_rrf_k_fiqa_dense_bge_512_rrf100_bw1.0_dw1.0_bd1000_dd1000.per_query.csv,0.337963,0.170705,0.337963,0.337963,0.333289,0.357624,0.421528,0.272104,0.359475,0.437883,0.432952,0.280931,0.43476,0.719244,0.442123,0.300642
2026-09-06T20:42:59+00:00,fiqa_rrf_k_fiqa_dense_bge_512_rrf200_bw1.0_dw1.0_bd1000_dd1000,fiqa,rrf_k,20260831T034646Z_fiqa-bm25-stem-512,20260831T041638Z_fiqa-dense-bge-512,BAAI/bge-base-en-v1.5,200,1.0,1.0,1000,1000,995.7083333333334,1000.0,1000.0,results/fusion_sweep_per_query/fiqa_rrf_k_fiqa_dense_bge_512_rrf200_bw1.0_dw1.0_bd1000_dd1000.per_query.csv,0.337963,0.170705,0.337963,0.337963,0.333458,0.358524,0.421296,0.272197,0.358107,0.435605,0.432217,0.2801,0.428573,0.69753,0.440682,0.298406
2026-09-06T20:43:00+00:00,fiqa_rrf_k_fiqa_dense_bge_512_rrf1000_bw1.0_dw1.0_bd1000_dd1000,fiqa,rrf_k,20260831T034646Z_fiqa-bm25-stem-512,20260831T041638Z_fiqa-dense-bge-512,BAAI/bge-base-en-v1.5,1000,1.0,1.0,1000,1000,995.7083333333334,1000.0,1000.0,results/fusion_sweep_per_query/fiqa_rrf_k_fiqa_dense_bge_512_rrf1000_bw1.0_dw1.0_bd1000_dd1000.per_query.csv,0.337963,0.170705,0.337963,0.337963,0.33277,0.357238,0.42073,0.271874,0.355891,0.430086,0.431466,0.278983,0.422112,0.67682,0.439596,0.296181
2026-09-06T20:43:00+00:00,fiqa_dense_weight_fiqa_dense_bge_512_rrf60_bw1.0_dw0.1_bd1000_dd1000,fiqa,dense_weight,20260831T034646Z_fiqa-bm25-stem-512,20260831T041638Z_fiqa-dense-bge-512,BAAI/bge-base-en-v1.5,60,1.0,0.1,1000,1000,995.7083333333334,1000.0,1000.0,results/fusion_sweep_per_query/fiqa_dense_weight_fiqa_dense_bge_512_rrf60_bw1.0_dw0.1_bd1000_dd1000.per_query.csv,0.266975,0.130757,0.266975,0.266975,0.257115,0.273895,0.333925,0.20916,0.275314,0.329041,0.341971,0.215595,0.338664,0.572886,0.352339,0.22955
2026-09-06T20:43:01+00:00,fiqa_dense_weight_fiqa_dense_bge_512_rrf60_bw1.0_dw0.25_bd1000_dd1000,fiqa,dense_weight,20260831T034646Z_fiqa-bm25-stem-512,20260831T041638Z_fiqa-dense-bge-512,BAAI/bge-base-en-v1.5,60,1.0,0.25,1000,1000,995.7083333333334,1000.0,1000.0,results/fusion_sweep_per_query/fiqa_dense_weight_fiqa_dense_bge_512_rrf60_bw1.0_dw0.25_bd1000_dd1000.per_query.csv,0.28858,0.14372,0.28858,0.28858,0.281206,0.29976,0.360751,0.228774,0.301807,0.363146,0.370585,0.235724,0.364831,0.605712,0.379945,0.249828
2026-09-06T20:43:02+00:00,fiqa_dense_weight_fiqa_dense_bge_512_rrf60_bw1.0_dw0.5_bd1000_dd1000,fiqa,dense_weight,20260831T034646Z_fiqa-bm25-stem-512,20260831T041638Z_fiqa-dense-bge-512,BAAI/bge-base-en-v1.5,60,1.0,0.5,1000,1000,995.7083333333334,1000.0,1000.0,results/fusion_sweep_per_query/fiqa_dense_weight_fiqa_dense_bge_512_rrf60_bw1.0_dw0.5_bd1000_dd1000.per_query.csv,0.308642,0.153909,0.308642,0.308642,0.306557,0.330245,0.387912,0.248719,0.329216,0.401752,0.398875,0.256531,0.397952,0.663272,0.408482,0.272488
2026-09-06T20:43:03+00:00,fiqa_dense_weight_fiqa_dense_bge_512_rrf60_bw1.0_dw1.0_bd1000_dd1000,fiqa,dense_weight,20260831T034646Z_fiqa-bm25-stem-512,20260831T041638Z_fiqa-dense-bge-512,BAAI/bge-base-en-v1.5,60,1.0,1.0,1000,1000,995.7083333333334,1000.0,1000.0,results/fusion_sweep_per_query/fiqa_dense_weight_fiqa_dense_bge_512_rrf60_bw1.0_dw1.0_bd1000_dd1000.per_query.csv,0.339506,0.171219,0.339506,0.339506,0.33542,0.360839,0.4241,0.27338,0.363923,0.447376,0.435633,0.283591,0.438085,0.721642,0.444999,0.303468
2026-09-06T20:43:04+00:00,fiqa_dense_weight_fiqa_dense_bge_512_rrf60_bw1.0_dw2.0_bd1000_dd1000,fiqa,dense_weight,20260831T034646Z_fiqa-bm25-stem-512,20260831T041638Z_fiqa-dense-bge-512,BAAI/bge-base-en-v1.5,60,1.0,2.0,1000,1000,995.7083333333334,1000.0,1000.0,results/fusion_sweep_per_query/fiqa_dense_weight_fiqa_dense_bge_512_rrf60_bw1.0_dw2.0_bd1000_dd1000.per_query.csv,0.356481,0.176148,0.356481,0.356481,0.355462,0.383736,0.448045,0.289923,0.386576,0.475019,0.458892,0.303062,0.459536,0.741475,0.468122,0.323291
2026-09-06T20:43:05+00:00,fiqa_dense_weight_fiqa_dense_bge_512_rrf60_bw1.0_dw4.0_bd1000_dd1000,fiqa,dense_weight,20260831T034646Z_fiqa-bm25-stem-512,20260831T041638Z_fiqa-dense-bge-512,BAAI/bge-base-en-v1.5,60,1.0,4.0,1000,1000,995.7083333333334,1000.0,1000.0,results/fusion_sweep_per_query/fiqa_dense_weight_fiqa_dense_bge_512_rrf60_bw1.0_dw4.0_bd1000_dd1000.per_query.csv,0.376543,0.187244,0.376543,0.376543,0.373013,0.401353,0.464995,0.306797,0.402792,0.489072,0.476037,0.319134,0.472251,0.7456,0.48402,0.338352
2026-09-06T20:43:06+00:00,fiqa_dense_weight_fiqa_dense_bge_512_rrf60_bw1.0_dw10.0_bd1000_dd1000,fiqa,dense_weight,20260831T034646Z_fiqa-bm25-stem-512,20260831T041638Z_fiqa-dense-bge-512,BAAI/bge-base-en-v1.5,60,1.0,10.0,1000,1000,995.7083333333334,1000.0,1000.0,results/fusion_sweep_per_query/fiqa_dense_weight_fiqa_dense_bge_512_rrf60_bw1.0_dw10.0_bd1000_dd1000.per_query.csv,0.387346,0.193226,0.387346,0.387346,0.383139,0.412822,0.472788,0.316435,0.408162,0.492266,0.483153,0.325025,0.47538,0.741333,0.490477,0.343446
2026-09-06T20:43:07+00:00,fiqa_dense_weight_fiqa_dense_bge_512_rrf60_bw1.0_dw20.0_bd1000_dd1000,fiqa,dense_weight,20260831T034646Z_fiqa-bm25-stem-512,20260831T041638Z_fiqa-dense-bge-512,BAAI/bge-base-en-v1.5,60,1.0,20.0,1000,1000,995.7083333333334,1000.0,1000.0,results/fusion_sweep_per_query/fiqa_dense_weight_fiqa_dense_bge_512_rrf60_bw1.0_dw20.0_bd1000_dd1000.per_query.csv,0.390432,0.196312,0.390432,0.390432,0.386199,0.412256,0.477392,0.320118,0.407809,0.483117,0.486337,0.3275,0.477795,0.742338,0.494334,0.346528
2026-09-06T20:43:08+00:00,fiqa_dense_weight_fiqa_dense_bge_512_rrf60_bw1.0_dw50.0_bd1000_dd1000,fiqa,dense_weight,20260831T034646Z_fiqa-bm25-stem-512,20260831T041638Z_fiqa-dense-bge-512,BAAI/bge-base-en-v1.5,60,1.0,50.0,1000,1000,995.7083333333334,1000.0,1000.0,results/fusion_sweep_per_query/fiqa_dense_weight_fiqa_dense_bge_512_rrf60_bw1.0_dw50.0_bd1000_dd1000.per_query.csv,0.399691,0.202013,0.399691,0.399691,0.383829,0.402854,0.476466,0.321321,0.408568,0.481763,0.488635,0.329385,0.478528,0.74178,0.496462,0.348242
2026-09-06T20:43:09+00:00,fiqa_dense_weight_fiqa_dense_bge_512_rrf60_bw1.0_dw100.0_bd1000_dd1000,fiqa,dense_weight,20260831T034646Z_fiqa-bm25-stem-512,20260831T041638Z_fiqa-dense-bge-512,BAAI/bge-base-en-v1.5,60,1.0,100.0,1000,1000,995.7083333333334,1000.0,1000.0,results/fusion_sweep_per_query/fiqa_dense_weight_fiqa_dense_bge_512_rrf60_bw1.0_dw100.0_bd1000_dd1000.per_query.csv,0.395062,0.198155,0.395062,0.395062,0.381843,0.402854,0.473148,0.318891,0.406231,0.481352,0.485444,0.326563,0.476339,0.74178,0.493117,0.345568
2026-09-06T20:43:10+00:00,nfcorpus_asymmetric_depth_nfcorpus_dense_bge_512_rrf60_bw1.0_dw1.0_bd100_dd100,nfcorpus,asymmetric_depth,20260831T034614Z_nfcorpus-bm25-stem-512,20260831T035342Z_nfcorpus-dense-bge-512,BAAI/bge-base-en-v1.5,60,1.0,1.0,100,100,70.73051948051948,100.0,144.07430340557275,results/fusion_sweep_per_query/nfcorpus_asymmetric_depth_nfcorpus_dense_bge_512_rrf60_bw1.0_dw1.0_bd100_dd100.per_query.csv,0.478328,0.06693,0.495356,0.495356,0.405563,0.143653,0.572859,0.341213,0.373962,0.178839,0.580456,0.281752,0.343767,0.336173,0.585847,0.196226
2026-09-06T20:43:10+00:00,nfcorpus_asymmetric_depth_nfcorpus_dense_bge_512_rrf60_bw1.0_dw1.0_bd100_dd1000,nfcorpus,asymmetric_depth,20260831T034614Z_nfcorpus-bm25-stem-512,20260831T035342Z_nfcorpus-dense-bge-512,BAAI/bge-base-en-v1.5,60,1.0,1.0,100,1000,70.73051948051948,1000.0,1000.0,results/fusion_sweep_per_query/nfcorpus_asymmetric_depth_nfcorpus_dense_bge_512_rrf60_bw1.0_dw1.0_bd100_dd1000.per_query.csv,0.478328,0.06693,0.495356,0.495356,0.406842,0.144195,0.574819,0.341969,0.374562,0.178338,0.581419,0.282528,0.342247,0.330276,0.587011,0.195792
2026-09-06T20:43:10+00:00,nfcorpus_asymmetric_depth_nfcorpus_dense_bge_512_rrf60_bw1.0_dw1.0_bd1000_dd100,nfcorpus,asymmetric_depth,20260831T034614Z_nfcorpus-bm25-stem-512,20260831T035342Z_nfcorpus-dense-bge-512,BAAI/bge-base-en-v1.5,60,1.0,1.0,1000,100,384.89935064935065,100.0,420.63157894736844,results/fusion_sweep_per_query/nfcorpus_asymmetric_depth_nfcorpus_dense_bge_512_rrf60_bw1.0_dw1.0_bd1000_dd100.per_query.csv,0.478328,0.06693,0.495356,0.495356,0.405563,0.143653,0.572859,0.341213,0.374161,0.178608,0.579768,0.281986,0.345159,0.339525,0.585622,0.196875
2026-09-06T20:43:10+00:00,nfcorpus_asymmetric_depth_nfcorpus_dense_bge_512_rrf60_bw1.0_dw1.0_bd1000_dd1000,nfcorpus,asymmetric_depth,20260831T034614Z_nfcorpus-bm25-stem-512,20260831T035342Z_nfcorpus-dense-bge-512,BAAI/bge-base-en-v1.5,60,1.0,1.0,1000,1000,384.89935064935065,1000.0,1000.0,results/fusion_sweep_per_query/nfcorpus_asymmetric_depth_nfcorpus_dense_bge_512_rrf60_bw1.0_dw1.0_bd1000_dd1000.per_query.csv,0.478328,0.06693,0.495356,0.495356,0.406842,0.144195,0.574819,0.341969,0.375198,0.178527,0.581419,0.282762,0.345161,0.338483,0.587014,0.196952
